Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI22,OUT018,3309.778555334374
FDT09,OUT013,2195.231817654501
DRC24,OUT027,4379.666876703456
FDT39,OUT046,2244.0582932449443
FDX28,OUT045,1575.4417944547938
FDA50,OUT018,1395.3903526759043
FDT33,OUT027,4384.96274950542
FDQ60,OUT049,2052.031385514487
NCM19,OUT018,1732.2821849280463
FDF40,OUT046,4151.697299838747
NCI30,OUT035,4139.722193333155
FDK34,OUT049,4107.190993110608
FDA38,OUT027,6488.121782477459
FDT02,OUT045,593.9949222636823
FDC11,OUT017,1338.8478973324093
FDD08,OUT046,682.4327084496508
NCS29,OUT046,4330.64424717999
DRI03,OUT010,487.60598594277616
FDK48,OUT035,1097.0196040736246
FDM52,OUT049,2590.434531944892
FDP49,OUT035,877.3801368565945
DRA24,OUT046,2516.0567736212092
NCJ43,OUT049,3014.3575750348014
FDE11,OUT045,3053.6728323732295
FDP01,OUT049,2335.3556146377555
FDQ59,OUT018,1194.8168205386262
FDA43,OUT019,419.38113451654806
FDL14,OUT017,2291.374721851077
FDV50,OUT010,242.00366813152374
FDT01,OUT027,6487.498627491354
NCC42,OUT035,1994.407138696171
FDO28,OUT046,1824.6567046712967
FDD32,OUT019,220.93602937546441
FDV45,OUT035,3226.2357049871976
NCW17,OUT019,317.8268711510806
NCJ17,OUT027,2265.5219703844355
NCF18,OUT049,3104.185974385136
FDP01,OUT045,2407.932724502939
FDH24,OUT045,2520.164849178857
FDI38,OUT027,6021.7348937419465
FDX03,OUT035,643.1771091034873
FDY28,OUT046,3262.57062996572
FDN34,OUT018,2897.1255677927697
FDJ02,OUT045,2556.7932126131827
FDW40,OUT019,252.34828580967093
FDX03,OUT017,632.4398996953829
FDE17,OUT027,3885.700891003289
FDT58,OUT046,2657.2852975615183
FDI38,OUT013,3373.4507652731304
FDW22,OUT035,3992.121004286108
FDS15,OUT027,2894.663097717096
NCX06,OUT013,3041.814503212564
DRK47,OUT035,4021.0268677096983
FDC23,OUT027,5309.85301808163
FDM56,OUT010,227.00988686353708
FDP21,OUT046,3223.5269041571974
FDP58,OUT046,3768.061337635179
FDA27,OUT019,631.1591156532265
FDK41,OUT019,218.0251448247974
NCH42,OUT046,4162.732813539223
FDG29,OUT045,608.8240334372709
FDW15,OUT018,2113.4961754161127
FDD28,OUT018,742.628247753264
FDQ37,OUT049,3380.426297465653
FDC23,OUT035,3027.72057488969
FDV13,OUT035,1299.2717100940856
FDK33,OUT046,3504.1876825287077
FDO33,OUT013,1899.2469806378444
FDN21,OUT017,2517.842479993298
NCW06,OUT027,4850.544567588457
FDI38,OUT035,3575.6830712772226
FDC21,OUT027,2417.46344646117
NCS05,OUT046,2230.0741520508814
NCN53,OUT049,673.9173729135399
FDV40,OUT010,169.38444822942031
FDG60,OUT017,3917.4692707698646
NCY30,OUT027,4621.074982981723
FDM40,OUT045,2258.785104278189
NCO30,OUT046,2964.1588991958333
FDK10,OUT046,3058.5834936275683
FDM36,OUT045,2989.096638972389
FDN10,OUT013,1920.3167494672948
FDM46,OUT018,1442.017564619379
FDX50,OUT049,1720.306338219235
FDP33,OUT045,3858.399698517967
FDO12,OUT045,3016.8597609778762
FDC28,OUT013,1679.4078919426051
FDO31,OUT045,1366.3472553757633
FDX45,OUT035,2753.1394800403336
FDV21,OUT049,2267.5723601308905
FDH04,OUT049,1397.2049784776518
NCG54,OUT013,2860.647815086837
FDO13,OUT046,2479.6079991000447
FDA09,OUT027,5087.644320101588
FDC38,OUT017,2050.9870319508696
NCO42,OUT046,2392.8968032448056
FDL45,OUT049,2124.788415901289
NCK31,OUT013,769.3269446657451
FDM39,OUT017,2965.179739305777
FDC22,OUT010,496.3053702739357
FDF46,OUT046,1975.6661848777776
FDQ37,OUT045,3325.8172309489573
FDH41,OUT010,517.7556957308657
FDQ04,OUT046,675.0620661243681
NCQ02,OUT027,4329.068306681481
FDJ57,OUT027,5005.155554265749
NCE07,OUT049,2134.2620708528866
FDE56,OUT013,876.9125763238751
FDI20,OUT049,4191.914102692368
FDK36,OUT018,650.0954182245994
FDP08,OUT027,5667.924564793021
FDF44,OUT017,1947.6368850420947
NCU53,OUT017,2437.2160828994365
FDF47,OUT035,3739.744394456808
FDS55,OUT010,530.6316538400274
FDZ52,OUT010,218.35219727250637
FDL04,OUT018,1358.7372671075677
NCM26,OUT035,2542.2046982213897
FDX43,OUT049,2519.981071983047
FDP52,OUT049,3930.38173111548
DRK49,OUT045,657.5978252680262
FDE38,OUT013,2400.5347221810416
DRF13,OUT035,2725.9674610275106
FDK41,OUT010,178.66885906962347
FDJ04,OUT027,3044.723891740108
FDZ44,OUT018,1813.4649327477323
FDS11,OUT013,3950.230918753342
FDA55,OUT049,4027.2324412157827
NCW53,OUT046,3094.098817443764
FDB49,OUT027,2568.016936618912
FDD23,OUT017,3160.0291932346863
NCV42,OUT045,1818.6290574833015
NCZ29,OUT018,1784.1633606327707
FDQ26,OUT013,725.5380716289894
FDV08,OUT017,679.4470981449625
FDC53,OUT049,1469.6785626563455
FDV58,OUT010,522.4689444456496
NCP02,OUT019,169.1048890815798
DRI37,OUT045,874.590008871459
FDQ12,OUT049,4044.5939909434483
FDE33,OUT046,1355.1323341159275
FDX27,OUT045,1559.875757959912
FDM22,OUT017,795.5739087870543
NCH30,OUT019,300.83213579765214
FDC04,OUT017,4081.443525453994
FDO38,OUT046,1225.9398546854788
FDV52,OUT027,2999.0110306273673
FDB32,OUT013,1503.4563985746686
FDV43,OUT018,603.4656314197355
FDI24,OUT018,2854.7858632005523
FDR40,OUT017,1374.023030343848
FDW02,OUT049,2136.187259677506
FDE44,OUT049,848.9990372483486
FDL38,OUT046,1354.7636184659787
NCT54,OUT010,212.92984994302068
DRJ39,OUT010,523.0925922973628
FDW55,OUT049,4070.7845757866116
DRF13,OUT019,256.2551964827723
NCW17,OUT049,2225.855016949291
FDP13,OUT035,669.8822943870156
FDS08,OUT018,2547.6289980735755
NCP17,OUT035,1041.4205719338343
NCO53,OUT035,2955.721579340259
FDH19,OUT045,2978.964908784147
FDJ04,OUT017,2021.7209856157576
FDG10,OUT049,847.2621577586569
FDA40,OUT010,193.7091447865327
FDI53,OUT045,2373.0032223973103
FDU09,OUT010,148.92891975260125
FDK60,OUT045,1545.9797285099016
FDR43,OUT017,531.2910001337972
FDW22,OUT017,4195.197532445614
DRP47,OUT010,668.5598644478353
DRG48,OUT010,530.6677890497783
FDA14,OUT035,2567.073649386405
FDU49,OUT013,1298.1509152017204
FDK28,OUT045,4316.385062110183
FDT19,OUT046,2899.5895075410886
NCQ42,OUT045,2015.2421168189542
FDD03,OUT045,3762.772143784006
NCM53,OUT013,1648.4632729079708
NCX53,OUT045,2143.075383130193
FDV14,OUT027,2163.832965913968
NCZ54,OUT017,2933.516182217521
FDB39,OUT013,766.2892065767437
DRC24,OUT046,2579.7841911099263
FDY36,OUT013,1244.9232056384064
FDN01,OUT035,3005.247323529117
DRH25,OUT046,902.4214529969603
FDV08,OUT046,729.1561845385639
NCP53,OUT049,4187.087543820935
FDU52,OUT010,578.0006777614308
NCI42,OUT045,3152.7683933011594
FDZ14,OUT035,1991.183451298595
FDF11,OUT046,3955.4508869368497
FDQ13,OUT018,1279.7871812466838
FDO32,OUT010,151.69848845551388
DRJ37,OUT018,2166.0752624783686
FDY43,OUT046,2837.0866193330226
NCT41,OUT017,2606.8687825885645
NCV17,OUT045,2138.161859200621
FDM04,OUT027,1460.2072273551007
DRB48,OUT018,409.4106100175865
FDM24,OUT013,2255.331337257318
FDT37,OUT049,4255.349359623259
NCO05,OUT010,215.29825968238907
FDL13,OUT046,3930.692878640159
FDL15,OUT017,2559.391879730849
FDB11,OUT018,3151.340698917657
FDL14,OUT019,382.4583575211476
FDY10,OUT019,372.07087296415096
FDJ40,OUT049,1760.856430577811
NCW18,OUT046,3978.3572923404527
NCY06,OUT013,1987.534044635846
DRE13,OUT018,1461.1159981654416
FDA26,OUT045,3331.5168210040797
NCE19,OUT010,210.9516219466637
FDE33,OUT035,1254.195446805271
DRL59,OUT027,1354.8566050323775
FDY07,OUT046,820.1544003176475
FDF57,OUT018,2687.8269233037827
FDM58,OUT035,1795.3737562043016
FDP26,OUT027,2677.489902405342
FDY32,OUT046,2494.801992681802
FDD51,OUT010,134.54127969569407
FDU22,OUT018,1789.5378132120384
FDZ49,OUT018,4206.543959362261
NCI42,OUT017,3457.48043220623
FDT04,OUT027,891.6929226424902
NCU41,OUT045,3054.07072388206
FDS56,OUT045,4087.611110107364
NCN42,OUT017,2509.349705793903
FDK34,OUT046,4161.319316442128
FDB03,OUT017,3929.5170637495885
DRJ25,OUT035,876.7219204776766
FDT25,OUT027,3140.639498230976
FDN20,OUT013,2722.467021822692
FDP09,OUT013,3710.1884557861586
FDM20,OUT019,476.3394717785852
NCG55,OUT046,1948.9974047193882
NCP14,OUT045,1703.9199848258352
NCH06,OUT046,3827.6561633655156
FDV52,OUT013,2026.8100337634419
NCL07,OUT035,657.4325236330069
DRJ11,OUT027,6078.393135695543
DRO59,OUT013,1162.8292311319237
FDW15,OUT010,327.4603725155861
NCQ30,OUT035,1970.460370671047
NCN54,OUT019,184.97882801694456
FDY01,OUT027,3090.758967521119
FDX39,OUT035,3689.456762943188
FDH53,OUT027,2324.271967655526
FDA57,OUT035,650.3696494427866
NCC07,OUT010,267.83213463472043
FDU28,OUT013,2996.4687498887984
FDK36,OUT010,142.93584907141943
FDR36,OUT018,448.29669437039126
NCQ17,OUT035,2420.3659718636163
FDS28,OUT019,133.60993820578014
FDE08,OUT045,2526.062127044855
FDU22,OUT046,2065.1142661445933
FDG41,OUT045,1672.0285908310298
FDO31,OUT010,158.20637909802045
FDM21,OUT019,529.8270858390209
FDU40,OUT017,2924.6408707365795
FDV36,OUT018,1916.1230688678486
FDT10,OUT027,1789.5343875268973
FDX38,OUT045,727.6247749246296
NCU30,OUT027,3858.161359675394
NCV06,OUT049,3032.7029594073088
FDT16,OUT035,4050.369831020985
NCP41,OUT027,2405.3057173050443
FDZ56,OUT017,2828.443799386992
FDC22,OUT035,3046.842995436553
FDU10,OUT035,712.3325805404373
FDS46,OUT045,1883.4575236437272
FDO08,OUT049,2476.44487983685
NCV42,OUT018,1589.5051638010218
FDP33,OUT035,3957.3524115965265
FDJ12,OUT046,3553.146747227848
FDH04,OUT045,1423.1821786404983
NCU54,OUT013,3569.4123763792186
FDO36,OUT010,587.5279140792456
FDT37,OUT027,6483.533962749884
FDD14,OUT010,629.4027591971548
FDA16,OUT013,4218.044922182544
NCS42,OUT019,201.63782525523138
FDP10,OUT019,266.43471191079135
FDQ28,OUT049,2593.178760496639
FDK57,OUT010,306.21174884055034
FDK02,OUT013,2012.9684733859183
FDW47,OUT018,1786.1255218565836
NCC42,OUT018,1856.4743552375623
FDQ37,OUT018,3105.857010321573
FDL40,OUT046,1527.827001648183
DRE13,OUT010,215.7296346741229
FDQ34,OUT027,3025.368264376942
NCB54,OUT046,1986.8550701381575
FDS48,OUT049,2497.1652537103346
FDO15,OUT045,1146.8447159566997
NCT30,OUT013,751.4643741602913
FDU49,OUT027,2506.3754396670156
FDE21,OUT046,2031.6487687639665
FDS49,OUT019,191.1592390919053
FDT38,OUT027,2267.731548131157
FDZ01,OUT045,1720.7844304189928
FDC41,OUT035,1256.3453612617268
DRG13,OUT010,414.023065465727
NCZ42,OUT018,3503.866647195908
NCM07,OUT045,1315.908495498439
NCV17,OUT018,1997.3607469865196
DRK39,OUT035,1374.0946793541214
FDS37,OUT018,1664.8304834792352
FDV12,OUT019,283.3753726073511
NCG19,OUT018,3842.58902048992
FDS51,OUT013,825.0714268681029
NCO14,OUT046,700.5168668689746
FDC38,OUT046,2200.001032653762
FDN15,OUT046,2243.2078581719047
NCH42,OUT013,4045.2418473442854
FDQ22,OUT046,585.4009523346316
FDC05,OUT013,3143.352965578062
FDZ31,OUT013,3060.0247726457474
DRJ23,OUT049,3078.840262201684
FDC52,OUT035,2308.8070458391826
DRD12,OUT010,181.88304591768133
FDV55,OUT017,2584.053661938754
FDD32,OUT046,1221.5484479714855
FDR01,OUT049,3417.7461009942112
FDY08,OUT019,359.2982976943994
FDQ45,OUT045,3063.071895403983
DRN11,OUT027,3659.0334715060844
NCS05,OUT018,1909.0676935403635
FDY32,OUT035,2464.8435082553474
NCD31,OUT045,2791.2194137681554
NCE06,OUT049,2367.328505265441
NCP14,OUT046,1761.0202431903797
NCF18,OUT019,397.78982634133666
FDF14,OUT018,1928.3159752474362
FDB22,OUT017,2323.579881284987
NCH54,OUT049,2785.261421353939
FDU27,OUT035,864.2159848573395
FDS58,OUT027,4547.18148593698
NCU29,OUT035,2737.629990622742
FDJ57,OUT013,3323.4044025066773
FDL56,OUT049,1279.528142389465
FDH60,OUT035,3148.6952990715567
FDN24,OUT018,879.6230537021505
FDD02,OUT017,2025.4544800772978
FDP15,OUT017,3917.1047314483717
FDB28,OUT027,5678.001904420163
DRC49,OUT045,2645.98401314761
NCG30,OUT018,1953.8881048646592
FDJ14,OUT049,1238.6150797888797
FDL52,OUT045,656.4478957636564
NCG19,OUT027,6448.129472963952
NCN41,OUT035,1962.0195565529775
FDW22,OUT013,4039.438137742265
FDI02,OUT013,1728.2461555714895
FDV51,OUT045,2703.956431739428
FDV48,OUT046,1262.014552836244
NCL17,OUT019,345.6646950130211
FDP46,OUT045,1371.1431717710004
FDU10,OUT045,653.1371231290085
FDT37,OUT010,639.8191560386796
FDI27,OUT035,717.7171682639149
FDN51,OUT046,4056.700973061166
FDW07,OUT035,1243.1071176949665
FDN45,OUT049,3738.726411926999
DRN37,OUT027,4941.2778782272935
DRF48,OUT049,3179.494637447869
FDP38,OUT019,152.6521875685667
NCX18,OUT027,4925.832348120938
FDK45,OUT018,1781.14260194505
FDZ37,OUT049,1321.639640264766
FDS50,OUT018,3588.4605337100434
NCR54,OUT018,2915.502991077021
NCS17,OUT035,1549.0069975403371
FDV31,OUT046,2944.982196111647
DRE27,OUT017,1636.1991668418275
FDN60,OUT013,2550.763766769501
FDK26,OUT013,3193.5418346349184
FDX37,OUT018,1320.4199883042938
FDW31,OUT046,2973.3880832449636
FDX26,OUT018,2922.0761042507384
DRL49,OUT019,421.4467426921157
FDU49,OUT017,1294.935864565002
FDY58,OUT046,4046.550301601759
FDN03,OUT045,3986.0618450917113
NCV06,OUT010,457.14963609837537
FDH53,OUT045,1282.0438929600887
FDG31,OUT018,799.0306056354082
NCC06,OUT045,2241.912645366622
FDS13,OUT049,4085.596323809572
FDP16,OUT035,4223.922547917467
FDA35,OUT013,1955.0562912226344
DRP47,OUT018,4269.265787375725
FDY28,OUT010,602.2364159750664
FDY20,OUT035,1352.5246980927946
NCH30,OUT017,1676.1102082836471
NCR29,OUT019,142.02937409456322
NCP05,OUT013,2554.9934286465436
NCF30,OUT019,307.4940769747971
FDA08,OUT035,2710.667656917139
FDN51,OUT027,5835.751540092052
FDH12,OUT046,1677.711270762395
FDY39,OUT017,3147.709689556012
NCO53,OUT045,3001.732748463288
FDB40,OUT046,2530.938846740459
FDH02,OUT049,1318.9399132420267
FDY11,OUT027,1752.7005849712252
FDQ09,OUT019,387.20585693850177
FDP16,OUT013,4164.583358658242
NCF55,OUT018,345.48413027760057
FDY09,OUT027,4949.66277501721
FDY39,OUT045,3186.2613602859865
NCU53,OUT049,2393.2257988259234
NCT41,OUT049,2544.2274781781452
FDJ45,OUT046,608.4893781451085
FDR28,OUT013,2586.509852560163
FDN08,OUT013,1893.625963020987
FDJ07,OUT049,1914.110185035617
FDZ09,OUT027,4197.245463593914
FDQ14,OUT017,2318.629291448895
FDY12,OUT027,1676.0486505653237
FDK57,OUT046,2027.734877925794
FDD20,OUT049,2163.085962882771
FDS36,OUT018,1670.8008690410393
FDI40,OUT049,1727.4640695916307
FDJ40,OUT045,1763.6122909919347
FDE08,OUT013,2465.4608075759825
DRK01,OUT013,1600.862624025755
FDC58,OUT049,697.7987776537701
FDE50,OUT046,3105.6757539253617
FDX48,OUT035,2548.100810448459
DRM35,OUT018,2759.1517278479573
FDG41,OUT013,1669.1077627289435
FDB52,OUT046,3951.419883596616
FDV19,OUT045,2745.228470224026
DRG48,OUT017,2579.9352465691036
FDI26,OUT013,2983.6182285877226
FDU11,OUT019,221.54962128208743
FDF59,OUT019,366.1582159724884
FDR07,OUT049,1500.6842725070821
NCE06,OUT017,2326.332474227164
FDE10,OUT046,2003.3862572362057
NCO55,OUT046,1715.4053484102528
FDZ13,OUT013,748.6628420541894
FDT50,OUT017,1586.9550899629287
FDH12,OUT010,198.0073031605467
FDD21,OUT045,1895.2689610750342
NCM05,OUT013,4383.735582604737
FDK04,OUT013,765.4629740526708
FDN33,OUT017,1617.5085524190827
NCM18,OUT010,167.29500515114458
DRC25,OUT049,1464.6288556510806
FDT47,OUT017,1726.2022723189416
FDD45,OUT027,2923.8714513225777
NCD07,OUT018,1703.1951787494254
NCY54,OUT010,558.9393621228432
FDL12,OUT049,1182.3253097952124
FDL02,OUT017,1668.542357141077
FDC60,OUT035,1762.0675268836421
FDR37,OUT017,3089.7487281910594
FDY16,OUT017,2988.5566036915234
FDU26,OUT045,1949.6355926442368
FDN24,OUT013,917.0071235436548
FDH44,OUT013,2440.5992025288315
FDE23,OUT010,94.39087860341176
FDW60,OUT017,2829.2285509964627
FDQ55,OUT049,2023.6056370255017
FDV32,OUT027,1764.0674004007174
FDV03,OUT010,343.1116898963851
FDY14,OUT010,628.1432296175389
NCL55,OUT027,5331.610242860379
DRF25,OUT017,716.5606752758289
FDX03,OUT046,646.6163240183803
FDF40,OUT045,3837.7337638967397
FDX24,OUT010,190.31376678577075
FDA25,OUT049,1683.0981581985411
FDH21,OUT018,2237.8914932473326
FDB47,OUT010,551.8162248601752
FDT34,OUT019,324.7088248551612
FDS39,OUT010,331.15586162387575
NCU05,OUT046,1234.7932692550778
FDE02,OUT049,1508.426543050162
FDL25,OUT035,1455.8236222487683
FDC50,OUT049,1561.8304710087646
FDZ32,OUT049,1687.6885506242982
FDV14,OUT045,1276.4934381796713
FDR07,OUT045,1484.3816812134337
FDB26,OUT049,841.561839201174
NCR50,OUT045,2524.692557954513
FDP01,OUT018,2111.5774994421417
FDH57,OUT045,1985.2151890875439
FDM60,OUT027,1018.5707014567063
FDA45,OUT017,2590.4992924288385
FDU55,OUT017,4649.026152385295
FDH40,OUT035,1313.4925799915904
FDG40,OUT019,62.031702274830195
FDT12,OUT049,3990.361169724434
DRL59,OUT045,835.8511207937979
FDT47,OUT018,1481.1862128618998
FDI60,OUT017,1079.2176640334471
DRF51,OUT027,875.3271482979684
NCK31,OUT049,801.100041755767
FDB08,OUT045,2353.0854820431887
FDM44,OUT035,1660.4857052646328
FDD46,OUT018,2318.355119328657
FDR27,OUT019,337.8014194758895
FDV56,OUT010,249.68347128012908
FDM02,OUT049,1257.7396581097328
FDU45,OUT018,1857.076428909392
FDZ10,OUT017,1979.5791588883696
NCK31,OUT010,147.91182240337082
FDR27,OUT035,1990.4538961515457
FDF33,OUT013,1674.883242401116
FDJ36,OUT046,1730.5873863441875
FDP33,OUT049,3888.837732937097
FDG17,OUT046,4191.887164803384
FDG47,OUT027,4698.053052131851
NCW29,OUT046,1926.0154900589966
DRH59,OUT017,1057.622216627319
FDR32,OUT017,3880.0368103059054
FDP48,OUT035,3187.7578097938285
FDG17,OUT035,4100.05766027758
DRJ59,OUT017,643.8595632570723
FDY48,OUT027,2702.84606074401
FDB02,OUT046,3028.0760378353343
FDN10,OUT019,363.685570832371
NCD55,OUT035,655.777252252384
FDX34,OUT013,1877.6082473227932
FDZ38,OUT045,3041.0390193316475
DRF37,OUT049,4155.837913400635
DRL47,OUT019,255.47021272675593
FDL27,OUT035,1210.2647768860982
NCP53,OUT035,4126.093029494001
FDT03,OUT019,393.80899181241847
FDJ28,OUT035,3110.5269758986537
FDF40,OUT018,3614.8024626984216
FDA32,OUT035,3549.2683906397974
NCP02,OUT017,757.6868475574914
FDZ31,OUT045,3052.7323979095377
NCQ29,OUT013,4147.061749990145
FDP57,OUT010,235.18852774789477
FDL32,OUT027,3292.745208625164
DRB01,OUT035,2998.489494862378
FDJ40,OUT046,1704.803274543961
FDO24,OUT018,2252.441938278926
FDO11,OUT018,3772.5155026567504
FDA56,OUT035,2023.7838397327425
FDF02,OUT045,1635.3429344790466
FDA10,OUT013,2054.5800458634117
NCI55,OUT017,2105.8998845829906
FDZ40,OUT010,184.4236187248858
FDV08,OUT049,672.9920521225562
FDN48,OUT013,1337.8707031911188
FDU57,OUT017,2374.2086896153605
DRF49,OUT013,1763.5249551914105
FDS02,OUT035,3182.127272934302
FDS43,OUT046,3177.3262838940486
FDT16,OUT013,4458.568770368749
FDX19,OUT027,5840.075635674682
FDK15,OUT046,1613.6332142631084
DRA12,OUT049,2193.555964868165
FDY35,OUT017,723.9807624834732
NCU42,OUT013,2893.3275576177098
FDD26,OUT013,3121.2888511483184
FDR11,OUT018,2300.5066634166606
NCP53,OUT045,4120.323668734938
FDP34,OUT045,2939.878966484142
NCV41,OUT019,318.98833451132157
FDN20,OUT018,2287.1274386467962
FDZ16,OUT018,2856.5812116279376
FDZ28,OUT049,1989.319225854488
NCL55,OUT013,4128.5515260468865
NCJ17,OUT046,1425.8692411751106
FDT37,OUT046,4057.73574529772
FDV51,OUT049,2873.3527418689046
FDZ28,OUT035,1948.308172839917
FDN27,OUT013,1967.4622746437306
FDS14,OUT019,362.39246491395136
FDZ58,OUT045,1896.0973396332847
FDD46,OUT046,2332.1042944423625
FDJ03,OUT035,706.4384808574696
FDU03,OUT010,572.7418148218368
FDA33,OUT027,3996.249347205841
NCW53,OUT035,3063.1472187206305
NCC55,OUT017,652.0376731599481
FDP52,OUT019,524.2926803717289
FDE39,OUT049,2032.0620909693068
FDB44,OUT035,3814.8594726502693
FDG59,OUT013,569.8569889259163
FDI05,OUT013,1235.5625898090739
FDF59,OUT045,1909.1778463551288
FDM39,OUT019,458.85437165064235
FDB14,OUT013,1371.9872829697304
NCS05,OUT019,306.05907601308377
DRJ35,OUT045,912.0463848417536
FDO31,OUT019,222.27542136581386
FDA31,OUT046,2906.896066427738
FDX40,OUT049,624.0081508135029
FDW56,OUT045,3088.5433409870598
FDH09,OUT018,720.6420346752825
FDA52,OUT019,400.0462403559704
FDF20,OUT019,442.81946274857813
FDE40,OUT046,1033.0933745675125
NCU17,OUT046,1716.3246253419427
NCP14,OUT035,1782.2439671506786
FDN25,OUT027,1945.353318297007
FDU39,OUT049,897.2011848085099
NCM05,OUT017,4380.258146517753
FDU07,OUT017,2398.907265418431
FDF28,OUT049,2080.188361499619
FDR57,OUT049,2377.843345497041
FDJ33,OUT013,1986.2523588722981
DRH23,OUT035,880.3703897842576
FDQ52,OUT046,4187.829619973637
DRK13,OUT035,3313.5467783027643
FDP09,OUT046,4105.8223856135955
FDR08,OUT027,2912.155687373886
FDV50,OUT045,1988.4132080697063
FDT13,OUT049,3197.927945717124
FDJ27,OUT027,2879.11875372985
FDH21,OUT046,2578.4229363214436
FDW14,OUT027,2258.141808967834
FDL52,OUT049,668.3201431267231
FDW28,OUT017,3090.6693611195606
FDL40,OUT049,1511.4313479877217
FDE24,OUT046,2269.1957115036516
FDX35,OUT049,3810.852934743279
FDP46,OUT017,1320.0842273309568
FDX56,OUT045,3206.625235682374
FDQ45,OUT049,2983.2144841452414
FDK50,OUT027,3837.9350938014627
FDY26,OUT045,4047.200565002401
FDQ09,OUT017,1767.1186075367045
FDN39,OUT049,2893.763107894464
FDP13,OUT017,651.3251770145607
FDR51,OUT013,2336.6903821577894
FDZ49,OUT010,508.51770332676307
FDL28,OUT018,3452.8049519027945
FDZ10,OUT035,1996.152066866154
FDK38,OUT013,2167.784069557471
DRL49,OUT027,3426.9857576046793
FDR15,OUT013,2304.447404351748
FDQ24,OUT035,4318.31701110721
FDD56,OUT013,2968.827417655808
NCR42,OUT046,586.169109148485
FDH52,OUT045,1087.4421055837054
FDH57,OUT019,253.13369801090406
FDR15,OUT010,453.7447322432707
FDJ34,OUT035,1963.0419327694306
FDW37,OUT035,1497.0065760781422
FDQ23,OUT018,1432.394355240709
FDP34,OUT013,2783.7328038744895
FDE04,OUT027,4707.045222274522
FDC48,OUT045,1263.2312212915124
FDA47,OUT019,391.1894987117495
FDI35,OUT018,3059.6530918988306
NCV05,OUT013,2295.3113971592743
FDR28,OUT045,2760.9991148177064
FDH31,OUT017,1564.364071147304
FDP59,OUT019,251.34846579707184
FDS19,OUT018,1169.468231535064
FDM60,OUT045,648.5636645774313
FDJ44,OUT018,2643.647180993735
DRH51,OUT017,1225.8341725218881
DRC25,OUT017,1508.9962565231006
DRE25,OUT013,1597.3364301717436
NCX05,OUT049,1932.5825949202929
FDR11,OUT017,2397.674784515095
DRP47,OUT045,4019.997886258869
DRC49,OUT019,313.8236791362958
FDQ47,OUT027,859.5843911712201
FDL20,OUT013,1697.4516835956226
FDM34,OUT035,2185.008478810628
NCN55,OUT013,4052.074554738898
FDD41,OUT035,1714.1615472033047
FDE52,OUT049,1342.2812057940432
NCT18,OUT019,356.8881265165892
FDJ32,OUT018,769.40779343718
FDE16,OUT046,4051.0653871462405
FDZ09,OUT045,2835.5394801523444
DRZ11,OUT046,2128.251188767413
FDK41,OUT049,1256.7475252552365
FDE56,OUT049,1018.4443748277575
FDH34,OUT013,3328.830114943302
DRI49,OUT013,1309.657815166483
DRI59,OUT046,4014.836434169701
DRC36,OUT049,3092.0988476950934
FDS15,OUT019,249.02986712585178
FDI07,OUT018,3039.0245699909797
FDZ15,OUT018,1787.4903903518518
NCX41,OUT027,5812.790298310195
NCO29,OUT019,455.96296254653777
FDF57,OUT013,2725.5986550643074
FDI33,OUT035,1365.5646350511981
DRJ47,OUT049,2924.876638948541
FDB34,OUT046,1338.5545440267992
FDY22,OUT027,3434.690515483295
DRL11,OUT017,2473.947814371709
FDY46,OUT035,3079.163376635562
FDG17,OUT013,4073.057491175711
FDE52,OUT018,1231.1714885589647
DRP47,OUT027,6257.213268011289
FDO01,OUT010,249.29119445986194
FDL09,OUT046,2797.612842027505
FDR57,OUT013,2355.1189611160935
DRD37,OUT035,818.8035957629604
FDQ36,OUT027,942.4354083892287
FDL33,OUT049,3301.5875685973483
FDL48,OUT045,741.0583008570112
FDL28,OUT049,4045.597151106674
NCN29,OUT046,794.4230886771194
FDO13,OUT035,2493.311715778697
FDB38,OUT045,2549.613894234416
FDI36,OUT035,3215.962078934011
FDI58,OUT035,1495.062297320006
FDH22,OUT018,1786.4386860308755
FDQ27,OUT013,1893.099653354904
FDT33,OUT046,2552.0704696695157
FDC56,OUT045,2064.944969565889
FDF14,OUT046,2290.8178478979007
FDQ39,OUT017,3168.0416651468004
NCM43,OUT017,2740.284234845541
FDS46,OUT035,1995.185912827553
FDI22,OUT049,3589.1476126629464
NCE43,OUT045,2892.7123000233605
FDZ36,OUT010,589.9102625342091
FDR13,OUT019,240.11126700329172
FDP46,OUT018,1341.3881672509813
FDW56,OUT019,403.29047078767536
FDB40,OUT017,2533.217088739301
FDM28,OUT018,2829.416713227347
FDV49,OUT013,4367.024981813906
NCS53,OUT018,2466.9717438648267
FDO03,OUT049,4078.5857966650715
FDT15,OUT035,3227.879665713702
FDD33,OUT049,3918.4623594626423
FDX13,OUT017,4390.451947037885
FDH60,OUT013,3092.6063363258304
DRH51,OUT046,1231.0593183431163
NCL07,OUT049,664.872683035043
FDW51,OUT045,3460.115626329835
FDF21,OUT019,506.4174140395505
FDH26,OUT019,247.40152897889723
FDJ03,OUT049,755.9317536774823
FDU35,OUT017,1599.4128469668865
DRL01,OUT018,2966.1709592796474
FDE59,OUT045,597.4543520906967
FDI60,OUT035,1110.5194803956035
DRH39,OUT035,1521.3768410508253
FDK36,OUT049,798.5051524892208
